"xllcorner","yllcorner","cellsize","nrows","ncols","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum","year","lat","long","grid_id","ndvi_max","ndvi_max_doy"
-384086.26,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,33,"WH","Wet Heath",0.3262,0.1765,15.9,300,131,155,264,181,227,0.5027,2018,"57.03378","-6.343105",31,0.700613124409114,205.992831541219
-384086.26,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,33,"WH","Wet Heath",0.2913,0.197,16.4,328,113,143,284,173,228,0.4883,2019,"57.03378","-6.343105",31,0.692369237715903,205.139784946237
-384086.26,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,33,"WH","Wet Heath",0.3733,0.12,33.7,306,69,139,281,178,243,0.4933,2020,"57.03378","-6.343105",31,0.727451667589223,204.759856630824
-384086.26,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,33,"WH","Wet Heath",0.3352,0.1961,18.2,327,134,161,275,190,242,0.5313,2021,"57.03378","-6.343105",31,0.725939456518433,204.318996415771
-384086.26,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,33,"WH","Wet Heath",0.4007,0.12,29.5,315,69,142,290,180,240,0.5207,2022,"57.03378","-6.343105",31,0.752963774258153,203.007168458781
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,32,"WH","Wet Heath",0.2474,0.1539,14.1,310,131,159,287,192,244,0.4013,2001,"57.03378","-6.335274",32,0.629102676575292,214.34328358209
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,32,"WH","Wet Heath",0.2917,0.12,23.3,348,67,136,309,177,235,0.4117,2002,"57.03378","-6.335274",32,0.642462500933756,214.055970149254
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,32,"WH","Wet Heath",0.2124,0.198,13.1,317,113,143,282,179,229,0.4104,2003,"57.03378","-6.335274",32,0.668470575365181,208.955223880597
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,32,"WH","Wet Heath",0.2817,0.1602,18.6,311,126,161,283,198,247,0.4419,2005,"57.03378","-6.335274",32,0.58445470970056,212.906976744186
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,32,"WH","Wet Heath",0.2864,0.1666,18.8,308,127,161,286,200,251,0.453,2006,"57.03378","-6.335274",32,0.628333485944301,207.277153558052
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,32,"WH","Wet Heath",0.2945,0.1405,24.1,308,28,138,284,174,236,0.435,2007,"57.03378","-6.335274",32,0.630199924636682,206.985074626866
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,32,"WH","Wet Heath",0.1998,0.1918,13.7,329,125,149,289,189,238,0.3916,2008,"57.03378","-6.335274",32,0.634006593829937,208.414179104478
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,32,"WH","Wet Heath",0.3542,0.1204,27.7,324,65,145,277,182,235,0.4746,2009,"57.03378","-6.335274",32,0.621943844478785,209.063432835821
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,32,"WH","Wet Heath",0.3103,0.1552,20.6,325,38,160,281,189,230,0.4655,2010,"57.03378","-6.335274",32,0.594275296318589,213.45390070922
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,32,"WH","Wet Heath",0.244,0.16,18.3,316,34,141,284,179,226,0.404,2011,"57.03378","-6.335274",32,0.64157647645059,218.966417910448
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,32,"WH","Wet Heath",0.3053,0.1622,21.4,302,52,164,279,197,244,0.4675,2013,"57.03378","-6.335274",32,0.682974139450283,221.75
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,32,"WH","Wet Heath",0.2548,0.2127,13.6,323,122,149,289,177,232,0.4675,2014,"57.03378","-6.335274",32,0.671543673880895,221.869402985075
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,32,"WH","Wet Heath",0.3755,0.167,24.2,302,48,166,281,194,239,0.5425,2015,"57.03378","-6.335274",32,0.664426181194445,222.391791044776
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,32,"WH","Wet Heath",0.3272,0.12,25.2,360,42,150,280,183,227,0.4472,2016,"57.03378","-6.335274",32,0.649969599495311,214.220149253731
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,32,"WH","Wet Heath",0.2818,0.1604,19.1,316,107,147,278,183,234,0.4422,2017,"57.03378","-6.335274",32,0.644092480064606,205.791666666667
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,32,"WH","Wet Heath",0.2519,0.1814,11.7,290,132,155,255,179,224,0.4333,2018,"57.03378","-6.335274",32,0.641376608083246,204.317164179104
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,32,"WH","Wet Heath",0.209,0.2132,12.3,351,126,149,284,178,247,0.4222,2019,"57.03378","-6.335274",32,0.639526581958876,203.305970149254
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,32,"WH","Wet Heath",0.2738,0.1987,14.3,307,135,163,274,192,239,0.4725,2021,"57.03378","-6.335274",32,0.678694382257389,203.141791044776
-383622.96,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,32,"WH","Wet Heath",0.3451,0.12,26.8,343,60,139,299,177,245,0.4651,2022,"57.03378","-6.335274",32,0.695029695880614,202.365671641791
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,31,"WH","Wet Heath",0.2584,0.1427,16.9,304,125,159,280,193,242,0.4011,2001,"57.03378","-6.327443",32,0.629102676575292,214.34328358209
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,31,"WH","Wet Heath",0.2689,0.12,20.1,335,67,139,296,178,231,0.3889,2002,"57.03378","-6.327443",32,0.642462500933756,214.055970149254
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,31,"WH","Wet Heath",0.1823,0.2013,12.3,317,109,141,283,184,237,0.3836,2003,"57.03378","-6.327443",32,0.668470575365181,208.955223880597
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,31,"WH","Wet Heath",0.2325,0.1637,14.8,310,127,158,273,191,239,0.3962,2005,"57.03378","-6.327443",32,0.58445470970056,212.906976744186
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,31,"WH","Wet Heath",0.2362,0.1506,16.5,320,101,156,295,191,252,0.3868,2006,"57.03378","-6.327443",32,0.628333485944301,207.277153558052
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,31,"WH","Wet Heath",0.2138,0.1974,14.4,286,121,152,268,194,238,0.4112,2007,"57.03378","-6.327443",32,0.630199924636682,206.985074626866
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,31,"WH","Wet Heath",0.1983,0.1737,16,380,39,148,277,180,236,0.372,2008,"57.03378","-6.327443",32,0.634006593829937,208.414179104478
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,31,"WH","Wet Heath",0.248,0.1767,16.8,316,86,154,277,185,239,0.4247,2009,"57.03378","-6.327443",32,0.621943844478785,209.063432835821
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,31,"WH","Wet Heath",0.2278,0.1673,16.9,316,66,158,289,195,247,0.3951,2010,"57.03378","-6.327443",32,0.594275296318589,213.45390070922
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,31,"WH","Wet Heath",0.1941,0.1735,16,309,27,142,283,179,238,0.3676,2011,"57.03378","-6.327443",32,0.64157647645059,218.966417910448
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,31,"WH","Wet Heath",0.2113,0.2177,9.5,304,154,177,277,202,240,0.429,2013,"57.03378","-6.327443",32,0.682974139450283,221.75
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,31,"WH","Wet Heath",0.2685,0.164,18.8,330,42,148,289,178,229,0.4325,2014,"57.03378","-6.327443",32,0.671543673880895,221.869402985075
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,31,"WH","Wet Heath",0.2505,0.1739,19,327,51,164,290,198,253,0.4244,2015,"57.03378","-6.327443",32,0.664426181194445,222.391791044776
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,31,"WH","Wet Heath",0.2153,0.1748,16.1,303,37,155,278,190,236,0.3901,2016,"57.03378","-6.327443",32,0.649969599495311,214.220149253731
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,31,"WH","Wet Heath",0.2697,0.12,21.7,311,46,142,273,180,226,0.3897,2017,"57.03378","-6.327443",32,0.644092480064606,205.791666666667
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,31,"WH","Wet Heath",0.2349,0.1639,15.6,339,52,154,265,182,236,0.3988,2018,"57.03378","-6.327443",32,0.641376608083246,204.317164179104
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,31,"WH","Wet Heath",0.256,0.12,20.5,336,63,135,302,173,250,0.376,2019,"57.03378","-6.327443",32,0.639526581958876,203.305970149254
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,31,"WH","Wet Heath",0.3069,0.1363,25.5,302,58,148,275,187,241,0.4432,2020,"57.03378","-6.327443",32,0.686601057134116,203.402985074627
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,31,"WH","Wet Heath",0.2289,0.1915,12.4,306,126,162,284,191,247,0.4204,2021,"57.03378","-6.327443",32,0.678694382257389,203.141791044776
-383159.59,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,31,"WH","Wet Heath",0.2967,0.12,24.6,331,59,133,292,177,243,0.4167,2022,"57.03378","-6.327443",32,0.695029695880614,202.365671641791
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,29,"WH","Wet Heath",0.1767,0.12,12.6,310,47,164,293,191,262,0.2967,2001,"57.03378","-6.311781",27,0.543564139941107,225.458149779736
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,29,"WH","Wet Heath",0.2041,0.1511,14.6,388,75,160,274,193,238,0.3552,2002,"57.03378","-6.311781",27,0.548295933888972,221.669603524229
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,29,"WH","Wet Heath",0.1431,0.1945,7.7,307,137,159,269,188,236,0.3376,2003,"57.03378","-6.311781",27,0.572489152253803,219.775330396476
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,29,"WH","Wet Heath",0.1976,0.1591,13.9,308,123,159,279,193,245,0.3567,2005,"57.03378","-6.311781",27,0.509167061158086,214.572072072072
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,29,"WH","Wet Heath",0.1875,0.1694,11.3,304,125,166,279,198,243,0.3569,2006,"57.03378","-6.311781",27,0.547085922251588,214.853982300885
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,29,"WH","Wet Heath",0.2108,0.1389,17.2,293,56,142,270,182,231,0.3497,2007,"57.03378","-6.311781",27,0.545527376624567,212.722466960352
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,29,"WH","Wet Heath",0.2294,0.12,18.7,312,42,144,282,179,229,0.3494,2008,"57.03378","-6.311781",27,0.536955381630083,212.079295154185
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,29,"WH","Wet Heath",0.2167,0.1474,16.4,291,56,149,267,184,234,0.3641,2009,"57.03378","-6.311781",27,0.528599560768256,213.876651982379
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,29,"WH","Wet Heath",0.1957,0.1416,17.3,305,56,155,283,191,250,0.3373,2010,"57.03378","-6.311781",27,0.484477200165632,219.025
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,29,"WH","Wet Heath",0.2142,0.12,17.9,312,55,134,288,182,246,0.3342,2011,"57.03378","-6.311781",27,0.528493244254643,218.295154185022
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,29,"WH","Wet Heath",0.2131,0.151,13.8,304,55,170,277,197,236,0.3641,2013,"57.03378","-6.311781",27,0.552391024179257,225.149779735683
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,29,"WH","Wet Heath",0.2421,0.1493,15.9,337,82,153,274,186,232,0.3914,2014,"57.03378","-6.311781",27,0.568622092640299,225.95154185022
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,29,"WH","Wet Heath",0.2523,0.12,22.4,294,61,156,281,199,253,0.3723,2015,"57.03378","-6.311781",27,0.548717791105625,225.008810572687
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,29,"WH","Wet Heath",0.2141,0.12,16.7,301,58,142,277,175,241,0.3341,2016,"57.03378","-6.311781",27,0.536778928015867,219.718061674009
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,29,"WH","Wet Heath",0.2261,0.12,19.3,293,40,140,266,183,229,0.3461,2017,"57.03378","-6.311781",27,0.536755057676274,213.281938325991
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,29,"WH","Wet Heath",0.2443,0.12,21.4,337,47,149,278,187,238,0.3643,2018,"57.03378","-6.311781",27,0.534471352551765,211.096916299559
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,29,"WH","Wet Heath",0.2421,0.12,22.7,308,60,141,281,184,246,0.3621,2019,"57.03378","-6.311781",27,0.545101127162423,210.68281938326
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,29,"WH","Wet Heath",0.205,0.176,15.9,299,64,155,280,195,245,0.381,2020,"57.03378","-6.311781",27,0.577684089097637,211.211453744493
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,29,"WH","Wet Heath",0.2581,0.12,23.3,288,44,150,271,185,239,0.3781,2021,"57.03378","-6.311781",27,0.564589462342794,211.541850220264
-382232.99,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,29,"WH","Wet Heath",0.2683,0.12,20.3,304,56,143,275,181,226,0.3883,2022,"57.03378","-6.311781",27,0.571221719417689,210.991189427313
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,42,"WH","Wet Heath",0.341,0.1663,20.1,314,126,161,284,191,241,0.5073,2001,"57.03827","-6.350935",37,0.771944161515485,210.6866359447
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,42,"WH","Wet Heath",0.33,0.1814,26.9,304,107,141,275,179,247,0.5114,2002,"57.03827","-6.350935",37,0.775707887615552,211.926267281106
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,42,"WH","Wet Heath",0.2745,0.2059,15.6,318,119,152,286,184,232,0.4804,2003,"57.03827","-6.350935",37,0.784203206569317,212.267281105991
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,42,"WH","Wet Heath",0.3578,0.189,21.2,305,131,159,278,193,242,0.5468,2005,"57.03827","-6.350935",37,0.702819827493707,212.771929824561
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,42,"WH","Wet Heath",0.3499,0.1858,18.9,314,135,162,286,192,245,0.5357,2006,"57.03827","-6.350935",37,0.747052123203599,213.566820276498
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,42,"WH","Wet Heath",0.3548,0.1909,24.5,298,111,147,268,182,233,0.5457,2007,"57.03827","-6.350935",37,0.758785474703608,215.138248847926
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,42,"WH","Wet Heath",0.2864,0.2084,17.2,315,123,151,284,189,237,0.4948,2008,"57.03827","-6.350935",37,0.735205258149093,211.271889400922
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,42,"WH","Wet Heath",0.4039,0.1391,30.5,313,59,144,272,180,234,0.543,2009,"57.03827","-6.350935",37,0.746625095335145,209.635416666667
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,42,"WH","Wet Heath",0.3112,0.2103,15.6,310,134,158,282,186,237,0.5215,2010,"57.03827","-6.350935",37,0.716498721316079,216.166666666667
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,42,"WH","Wet Heath",0.3575,0.1327,30.1,314,35,138,279,173,239,0.4902,2011,"57.03827","-6.350935",37,0.76769404729793,214.755760368664
-384549.57,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,42,"WH","Wet Heath",0.3246,0.196,19,311,131,164,281,192,237,0.5206,2013,"57.03827","-6.350935",37,0.772309353971556,216.184331797235
