"xllcorner","yllcorner","cellsize","nrows","ncols","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum"
-382233,6343677.72,463.312716528,1,1,57.05174,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"WH","Wet Heath",0.2962,0.1355,25.4,300,57,150,282,188,253,0.4317
-382233,6343677.72,463.312716528,1,1,57.05174,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"WH","Wet Heath",0.314,0.12,23.6,306,80,135,273,180,233,0.434
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"WH","Wet Heath",0.1893,0.12,12.7,284,84,144,260,177,221,0.3093
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"WH","Wet Heath",0.241,0.12,12.3,293,108,158,247,188,216,0.361
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"WH","Wet Heath",0.1319,0.12,9.8,289,98,141,271,198,242,0.2519
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"WH","Wet Heath",0.1533,0.12,9.5,277,124,157,258,190,233,0.2733
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"WH","Wet Heath",0.1483,0.12,8.1,273,120,148,246,176,219,0.2683
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"WH","Wet Heath",0.1821,0.12,13.3,278,130,153,263,190,244,0.3021
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"WH","Wet Heath",0.1182,0.12,6.3,213,53,130,198,151,181,0.2382
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"WH","Wet Heath",0.1676,0.12,9.3,274,57,146,244,172,208,0.2876
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"WH","Wet Heath",0.1703,0.12,12,269,73,157,255,201,235,0.2903
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"WH","Wet Heath",0.1756,0.12,9.4,291,97,156,243,184,219,0.2956
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"WH","Wet Heath",0.1373,0.12,9.8,325,59,131,274,168,226,0.2573
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"WH","Wet Heath",0.1385,0.134,11.5,301,35,140,278,192,224,0.2725
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"WH","Wet Heath",0.1146,0.12,9.2,297,74,136,283,174,238,0.2346
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"WH","Wet Heath",0.2109,0.12,11,280,126,149,259,174,226,0.3309
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"WH","Wet Heath",0.1495,0.12,10,293,86,184,279,209,259,0.2695
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"WH","Wet Heath",0.1578,0.12,9.9,277,102,149,252,180,225,0.2778
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"WH","Wet Heath",0.1366,0.12,10.5,298,107,164,284,200,260,0.2566
-381769.66,6343677.72,463.312716528,1,1,57.05174,-6.311781,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"WH","Wet Heath",0.2199,0.12,13.1,279,123,156,254,193,229,0.3399
